Index	Coor1	Coor2	U1	U2	U3
142     -6.0000000E+05 -7.7611093E+06 -9.9742392E-03 -9.1545264E-02 -1.9208737E-03
143     -5.2000000E+05 -7.7611093E+06 -8.6638074E-03 -9.1745330E-02 -1.9338068E-03
144     -4.4000000E+05 -7.7611093E+06 -7.3450681E-03 -9.1917360E-02 -1.9449334E-03
145     -3.6000000E+05 -7.7611093E+06 -6.0192724E-03 -9.2061105E-02 -1.9542345E-03
146     -2.8000000E+05 -7.7611093E+06 -4.6876847E-03 -9.2176353E-02 -1.9616946E-03
147     -2.0000000E+05 -7.7611093E+06 -3.3515807E-03 -9.2262938E-02 -1.9673007E-03
148     -1.2000000E+05 -7.7611093E+06 -2.0122445E-03 -9.2320732E-02 -1.9710434E-03
149     -4.0000000E+04 -7.7611093E+06 -6.7096656E-04 -9.2349650E-02 -1.9729164E-03
150      4.0000000E+04 -7.7611093E+06  6.7095911E-04 -9.2349650E-02 -1.9729163E-03
151      1.2000000E+05 -7.7611093E+06  2.0122371E-03 -9.2320732E-02 -1.9710434E-03
152      2.0000000E+05 -7.7611093E+06  3.3515733E-03 -9.2262938E-02 -1.9673006E-03
153      2.8000000E+05 -7.7611093E+06  4.6876773E-03 -9.2176354E-02 -1.9616945E-03
154      3.6000000E+05 -7.7611093E+06  6.0192650E-03 -9.2061105E-02 -1.9542345E-03
155      4.4000000E+05 -7.7611093E+06  7.3450607E-03 -9.1917361E-02 -1.9449333E-03
156      5.2000000E+05 -7.7611093E+06  8.6638000E-03 -9.1745331E-02 -1.9338067E-03
157      6.0000000E+05 -7.7611093E+06  9.9742319E-03 -9.1545265E-02 -1.9208736E-03
158      6.8000000E+05 -7.7611093E+06  1.1275121E-02 -9.1317454E-02 -1.9061560E-03
159      7.6000000E+05 -7.7611093E+06  1.2565251E-02 -9.1062227E-02 -1.8896788E-03
160      8.4000000E+05 -7.7611093E+06  1.3843423E-02 -9.0779952E-02 -1.8714700E-03
161      9.2000000E+05 -7.7611093E+06  1.5108465E-02 -9.0471032E-02 -1.8515604E-03
162      1.0000000E+06 -7.7611093E+06  1.6359226E-02 -9.0135908E-02 -1.8299835E-03
163      1.0800000E+06 -7.7611093E+06  1.7594582E-02 -8.9775056E-02 -1.8067757E-03
164      1.1600000E+06 -7.7611093E+06  1.8813440E-02 -8.9388983E-02 -1.7819758E-03
165      1.2400000E+06 -7.7611093E+06  2.0014734E-02 -8.8978230E-02 -1.7556250E-03
166      1.3200000E+06 -7.7611093E+06  2.1197433E-02 -8.8543367E-02 -1.7277669E-03
167      1.4000000E+06 -7.7611093E+06  2.2360537E-02 -8.8084994E-02 -1.6984471E-03
168      1.4800000E+06 -7.7611093E+06  2.3503083E-02 -8.7603737E-02 -1.6677134E-03
169      1.5600000E+06 -7.7611093E+06  2.4624143E-02 -8.7100248E-02 -1.6356152E-03
170      1.6400000E+06 -7.7611093E+06  2.5722830E-02 -8.6575204E-02 -1.6022038E-03
171      1.7200000E+06 -7.7611093E+06  2.6798292E-02 -8.6029301E-02 -1.5675319E-03
172      1.8000000E+06 -7.7611093E+06  2.7849721E-02 -8.5463256E-02 -1.5316537E-03
173      1.8800000E+06 -7.7611093E+06  2.8876347E-02 -8.4877806E-02 -1.4946244E-03
174      1.9600000E+06 -7.7611093E+06  2.9877445E-02 -8.4273701E-02 -1.4565006E-03
175      2.0400000E+06 -7.7611093E+06  3.0852329E-02 -8.3651707E-02 -1.4173396E-03
176      2.1200000E+06 -7.7611093E+06  3.1800358E-02 -8.3012603E-02 -1.3771999E-03
177      2.2000000E+06 -7.7611093E+06  3.2720937E-02 -8.2357174E-02 -1.3361410E-03
178      2.2800000E+06 -7.7611093E+06  3.3613510E-02 -8.1686219E-02 -1.2942227E-03
179      2.3600000E+06 -7.7611093E+06  3.4477571E-02 -8.1000538E-02 -1.2515087E-03
180      2.4400000E+06 -7.7611093E+06  3.5312651E-02 -8.0300939E-02 -1.2080563E-03
181      2.5200000E+06 -7.7611093E+06  3.6118335E-02 -7.9588230E-02 -1.1639423E-03
182      2.6000000E+06 -7.7611093E+06  3.6894233E-02 -7.8863220E-02 -1.1191925E-03
183      2.6800000E+06 -7.7611093E+06  3.7640041E-02 -7.8126716E-02 -1.0739509E-03
184      2.7600000E+06 -7.7611093E+06  3.8355383E-02 -7.7379525E-02 -1.0280375E-03
185      2.8400000E+06 -7.7611093E+06  3.9040234E-02 -7.6622441E-02 -9.8203530E-04
186      2.9200000E+06 -7.7611093E+06  3.9693754E-02 -7.5856270E-02 -9.3454252E-04
187      2.9561929E+06 -7.7611093E+06  3.9979219E-02 -7.5506891E-02 -9.1387420E-04
188      3.0088524E+06 -7.7611093E+06  4.0383588E-02 -7.4995659E-02 -8.8213466E-04
189      3.0854704E+06 -7.7611093E+06  4.0947979E-02 -7.4246091E-02 -8.3618783E-04
190      3.1969472E+06 -7.7611093E+06  4.1717968E-02 -7.3144515E-02 -7.6840702E-04
191      3.3591424E+06 -7.7611093E+06  4.2731180E-02 -7.1522281E-02 -6.7066387E-04
192      3.5951314E+06 -7.7611093E+06  4.3974630E-02 -6.9130810E-02 -5.2680721E-04
193      3.9384879E+06 -7.7611093E+06  4.5315808E-02 -6.5618481E-02 -3.2417183E-04
194      4.4380610E+06 -7.7611093E+06  4.6272374E-02 -6.0505972E-02 -3.1212003E-05
195      5.1649241E+06 -7.7611093E+06  4.5837569E-02 -5.3305000E-02  3.4154884E-04
196      6.2224873E+06 -7.7611093E+06  4.1632931E-02 -4.3287407E-02  7.7288180E-04
197      7.7612086E+06 -7.7611093E+06  3.0596276E-02 -3.0596262E-02  1.0612823E-03
198      1.0000000E+07 -7.7611093E+06  0.0000000E+00  0.0000000E+00  1.2588660E-03
201     -1.0000000E+07 -6.2223528E+06  0.0000000E+00  0.0000000E+00  1.2717857E-03
202     -7.7611093E+06 -6.2223528E+06 -4.3288645E-02 -4.1633692E-02  7.7283857E-04
203     -6.2223528E+06 -6.2223528E+06 -6.6742099E-02 -6.6742099E-02 -3.2184018E-04
204     -5.1647882E+06 -6.2223528E+06 -7.7222810E-02 -8.6398784E-02 -1.5009374E-03
205     -4.4379397E+06 -6.2223528E+06 -8.0755400E-02 -1.0199577E-01 -2.5301224E-03
206     -3.9383875E+06 -6.2223528E+06 -8.0893448E-02 -1.1354996E-01 -3.3226040E-03
207     -3.5950526E+06 -6.2223528E+06 -7.9730172E-02 -1.2178437E-01 -3.8962752E-03
208     -3.3590836E+06 -6.2223528E+06 -7.8280032E-02 -1.2752032E-01 -4.2978444E-03
209     -3.1969056E+06 -6.2223528E+06 -7.6961082E-02 -1.3147398E-01 -4.5757901E-03
210     -3.0854431E+06 -6.2223528E+06 -7.5897995E-02 -1.3418732E-01 -4.7669802E-03
211     -3.0088365E+06 -6.2223528E+06 -7.5092360E-02 -1.3604703E-01 -4.8980108E-03
212     -2.9561859E+06 -6.2223528E+06 -7.4502916E-02 -1.3732162E-01 -4.9880182E-03
213     -2.9200000E+06 -6.2223528E+06 -7.4081179E-02 -1.3819559E-01 -5.0479792E-03
214     -2.8400000E+06 -6.2223528E+06 -7.3099161E-02 -1.4012073E-01 -5.1831319E-03
215     -2.7600000E+06 -6.2223528E+06 -7.2048065E-02 -1.4203428E-01 -5.3154424E-03
