Index,X_length,Y_length,U1,U2,Z_length
4805,-4437939.7,-40000.0,-21.07237,-0.20148062,4.8559513
4806,-3938387.5,-40000.0,-22.507285,-0.23809371,5.6853925
4807,-3595052.6,-40000.0,-23.317518,-0.26757206,6.3691537
4808,-3359083.6,-40000.0,-23.778019,-0.29037778,6.8979818
4809,-3196905.6,-40000.0,-24.045996,-0.30748884,7.2909545
4810,-3085443.1,-40000.0,-24.206506,-0.32002851,7.5765581
4811,-3008836.5,-40000.0,-24.305572,-0.32905498,7.7810093
4812,-2956185.9,-40000.0,-24.368189,-0.33546688,7.9260048
4813,-2920000.0,-40000.0,-24.408354,-0.3399771,8.0267074
4814,-2840000.0,-40000.0,-24.488827,-0.35026529,8.2530766
4815,-2760000.0,-40000.0,-24.55972,-0.36101888,8.4816374
4816,-2680000.0,-40000.0,-24.620846,-0.3722815,8.7157131
4817,-2600000.0,-40000.0,-24.672277,-0.38410362,8.9569333
4818,-2520000.0,-40000.0,-24.714141,-0.39654503,9.2075741
4819,-2440000.0,-40000.0,-24.746687,-0.40967782,9.4701334
4820,-2360000.0,-40000.0,-24.770138,-0.42358385,9.7478533
4821,-2280000.0,-40000.0,-24.784364,-0.43834803,10.043789
4822,-2200000.0,-40000.0,-24.788342,-0.45403529,10.358161
4823,-2120000.0,-40000.0,-24.779676,-0.47065983,10.683235
4824,-2040000.0,-40000.0,-24.754745,-0.48815677,10.997166
4825,-1960000.0,-40000.0,-24.710801,-0.50641711,11.262228
4826,-1880000.0,-40000.0,-24.651537,-0.52547511,11.439595
4827,-1800000.0,-40000.0,-24.59712,-0.54596844,11.539163
4828,-1720000.0,-40000.0,-24.596283,-0.56989396,11.721703
4829,-1640000.0,-40000.0,-24.731161,-0.6013526,12.446102
4830,-1560000.0,-40000.0,-25.094542,-0.64636713,14.591261
4831,-1480000.0,-40000.0,-25.709441,-0.709847,19.363824
4832,-1400000.0,-40000.0,-26.364526,-0.78768465,27.674622
4833,-1320000.0,-40000.0,-26.378134,-0.85266101,38.590464
4834,-1240000.0,-40000.0,-24.408428,-0.84095123,46.773655
4835,-1160000.0,-40000.0,-18.594235,-0.65273121,39.561927
4836,-1080000.0,-40000.0,-7.5471235,-0.20530648,-3.5671656
4837,-1000000.0,-40000.0,7.3654641,0.46520817,-104.75718
4838,-920000.0,-40000.0,21.246102,1.1220395,-271.33482
4839,-840000.0,-40000.0,29.496171,1.5415197,-485.5828
4840,-760000.0,-40000.0,31.41807,1.7087184,-717.46994
4841,-680000.0,-40000.0,29.064714,1.7059732,-941.78323
4842,-600000.0,-40000.0,24.768262,1.6186031,-1143.8102
4843,-520000.0,-40000.0,20.120473,1.5070767,-1317.8373
4844,-440000.0,-40000.0,15.879746,1.4073102,-1463.3466
4845,-360000.0,-40000.0,12.239023,1.3348536,-1581.8632
4846,-280000.0,-40000.0,9.1103674,1.2900409,-1675.1555
4847,-200000.0,-40000.0,6.3201521,1.2611192,-1744.4597
4848,-120000.0,-40000.0,3.725687,1.2415597,-1790.4224
4849,-40000.0,-40000.0,1.2318255,1.2318255,-1813.3505
4850,40000.0,-40000.0,-1.2318236,1.2318255,-1813.3505
4851,120000.0,-40000.0,-3.725685,1.2415597,-1790.4224
4852,200000.0,-40000.0,-6.3201501,1.2611192,-1744.4597
4853,280000.0,-40000.0,-9.1103655,1.2900409,-1675.1555
4854,360000.0,-40000.0,-12.239021,1.3348536,-1581.8632
4855,440000.0,-40000.0,-15.879744,1.4073102,-1463.3466
4856,520000.0,-40000.0,-20.120471,1.5070767,-1317.8373
4857,600000.0,-40000.0,-24.76826,1.6186032,-1143.8102
4858,680000.0,-40000.0,-29.064712,1.7059732,-941.78323
4859,760000.0,-40000.0,-31.418069,1.7087184,-717.46994
4860,840000.0,-40000.0,-29.496169,1.5415197,-485.5828
4861,920000.0,-40000.0,-21.2461,1.1220395,-271.33482
4862,1000000.0,-40000.0,-7.3654624,0.46520817,-104.75718
4863,1080000.0,-40000.0,7.5471252,-0.20530647,-3.567166
4864,1160000.0,-40000.0,18.594237,-0.6527312,39.561927
4865,1240000.0,-40000.0,24.408429,-0.84095122,46.773655
4866,1320000.0,-40000.0,26.378136,-0.852661,38.590464
4867,1400000.0,-40000.0,26.364527,-0.78768465,27.674621
4868,1480000.0,-40000.0,25.709442,-0.709847,19.363824
4869,1560000.0,-40000.0,25.094543,-0.64636713,14.591261
4870,1640000.0,-40000.0,24.731163,-0.60135259,12.446101
4871,1720000.0,-40000.0,24.596285,-0.56989396,11.721703
4872,1800000.0,-40000.0,24.597121,-0.54596843,11.539162
4873,1880000.0,-40000.0,24.651538,-0.5254751,11.439594
4874,1960000.0,-40000.0,24.710802,-0.5064171,11.262227
4875,2040000.0,-40000.0,24.754746,-0.48815676,10.997165
4876,2120000.0,-40000.0,24.779677,-0.47065982,10.683234
4877,2200000.0,-40000.0,24.788343,-0.45403528,10.35816
4878,2280000.0,-40000.0,24.784364,-0.43834803,10.043788
4879,2360000.0,-40000.0,24.770138,-0.42358385,9.7478523
4880,2440000.0,-40000.0,24.746687,-0.40967781,9.4701323
4881,2520000.0,-40000.0,24.714141,-0.39654503,9.2075729
4882,2600000.0,-40000.0,24.672277,-0.38410362,8.9569319
4883,2680000.0,-40000.0,24.620845,-0.3722815,8.7157115
4884,2760000.0,-40000.0,24.55972,-0.36101888,8.4816356
4885,2840000.0,-40000.0,24.488827,-0.35026529,8.2530746
4886,2920000.0,-40000.0,24.408353,-0.3399771,8.0267055
4887,2956192.9,-40000.0,24.36818,-0.33546603,7.9259836
4888,3008852.4,-40000.0,24.305552,-0.32905307,7.7809646
4889,3085470.4,-40000.0,24.206467,-0.32002536,7.5764854
4890,3196947.2,-40000.0,24.045931,-0.30748429,7.2908501
4891,3359142.4,-40000.0,23.777913,-0.29037182,6.8978442
4892,3595131.4,-40000.0,23.317348,-0.26756484,6.3689867
4893,3938487.9,-40000.0,22.507022,-0.23808569,5.6852089
4894,4438061.0,-40000.0,21.071984,-0.20147256,4.8557757
4895,5164924.1,-40000.0,18.567572,-0.15839666,3.956368
4896,6222487.3,-40000.0,14.431231,-0.11112625,3.1373889
4897,7761208.6,-40000.0,8.142618,-0.062385637,2.5952709
4898,10000000.0,-40000.0,0.0,0.0,2.4197904
4901,-10000000.0,40000.0,0.0,0.0,2.4197858
4902,-7761109.3,40000.0,-8.1430202,0.062387721,2.5952852
4903,-6222352.8,40000.0,-14.431787,0.11113039,3.1374599
4904,-5164788.2,40000.0,-18.568081,0.1584029,3.9565033
4905,-4437939.7,40000.0,-21.07237,0.20148004,4.8559513
4906,-3938387.5,40000.0,-22.507285,0.23809338,5.6853925
4907,-3595052.6,40000.0,-23.317518,0.26757194,6.3691537
4908,-3359083.6,40000.0,-23.778019,0.29037783,6.8979818
4909,-3196905.6,40000.0,-24.045996,0.307489,7.2909545
4910,-3085443.1,40000.0,-24.206506,0.32002875,7.5765581
4911,-3008836.5,40000.0,-24.305572,0.32905528,7.7810093
4912,-2956185.9,40000.0,-24.368189,0.33546722,7.9260048
4913,-2920000.0,40000.0,-24.408354,0.33997746,8.0267074
4914,-2840000.0,40000.0,-24.488827,0.35026572,8.2530766
4915,-2760000.0,40000.0,-24.55972,0.36101937,8.4816374
4916,-2680000.0,40000.0,-24.620845,0.37228206,8.7157131
4917,-2600000.0,40000.0,-24.672277,0.38410424,8.9569333
4918,-2520000.0,40000.0,-24.714141,0.39654571,9.2075741
4919,-2440000.0,40000.0,-24.746687,0.40967856,9.4701334
4920,-2360000.0,40000.0,-24.770138,0.42358465,9.7478533
4921,-2280000.0,40000.0,-24.784364,0.43834889,10.043789
4922,-2200000.0,40000.0,-24.788342,0.45403621,10.358161
4923,-2120000.0,40000.0,-24.779676,0.47066081,10.683235
4924,-2040000.0,40000.0,-24.754745,0.48815781,10.997166
4925,-1960000.0,40000.0,-24.710801,0.50641821,11.262228
4926,-1880000.0,40000.0,-24.651537,0.52547627,11.439595
4927,-1800000.0,40000.0,-24.59712,0.54596966,11.539163
4928,-1720000.0,40000.0,-24.596283,0.56989524,11.721703
4929,-1640000.0,40000.0,-24.731161,0.60135393,12.446102
4930,-1560000.0,40000.0,-25.094542,0.64636851,14.591261
4931,-1480000.0,40000.0,-25.709441,0.70984844,19.363824
4932,-1400000.0,40000.0,-26.364526,0.78768613,27.674622
4933,-1320000.0,40000.0,-26.378134,0.85266254,38.590464
4934,-1240000.0,40000.0,-24.408428,0.8409528,46.773655
4935,-1160000.0,40000.0,-18.594235,0.65273282,39.561927
4936,-1080000.0,40000.0,-7.5471235,0.20530813,-3.5671656
4937,-1000000.0,40000.0,7.3654641,-0.46520647,-104.75718
4938,-920000.0,40000.0,21.246102,-1.1220377,-271.33482
4939,-840000.0,40000.0,29.496171,-1.5415179,-485.5828
4940,-760000.0,40000.0,31.41807,-1.7087166,-717.46994
4941,-680000.0,40000.0,29.064714,-1.7059714,-941.78323
4942,-600000.0,40000.0,24.768262,-1.6186013,-1143.8102
4943,-520000.0,40000.0,20.120473,-1.5070749,-1317.8373
4944,-440000.0,40000.0,15.879746,-1.4073083,-1463.3466
4945,-360000.0,40000.0,12.239023,-1.3348517,-1581.8632
4946,-280000.0,40000.0,9.1103674,-1.2900389,-1675.1555
4947,-200000.0,40000.0,6.3201521,-1.2611172,-1744.4597
4948,-120000.0,40000.0,3.725687,-1.2415578,-1790.4224
4949,-40000.0,40000.0,1.2318255,-1.2318236,-1813.3505
4950,40000.0,40000.0,-1.2318236,-1.2318236,-1813.3505
4951,120000.0,40000.0,-3.725685,-1.2415578,-1790.4224
4952,200000.0,40000.0,-6.3201502,-1.2611172,-1744.4597
4953,280000.0,40000.0,-9.1103655,-1.2900389,-1675.1555
4954,360000.0,40000.0,-12.239021,-1.3348517,-1581.8632
4955,440000.0,40000.0,-15.879744,-1.4073083,-1463.3466
4956,520000.0,40000.0,-20.120471,-1.5070749,-1317.8373
4957,600000.0,40000.0,-24.76826,-1.6186013,-1143.8102
4958,680000.0,40000.0,-29.064712,-1.7059714,-941.78323
4959,760000.0,40000.0,-31.418069,-1.7087166,-717.46994
4960,840000.0,40000.0,-29.496169,-1.5415179,-485.5828
4961,920000.0,40000.0,-21.2461,-1.1220378,-271.33482
4962,1000000.0,40000.0,-7.3654624,-0.46520648,-104.75718
4963,1080000.0,40000.0,7.5471252,0.20530813,-3.567166
4964,1160000.0,40000.0,18.594237,0.65273282,39.561927
4965,1240000.0,40000.0,24.408429,0.8409528,46.773655
4966,1320000.0,40000.0,26.378136,0.85266253,38.590464
4967,1400000.0,40000.0,26.364527,0.78768613,27.674621
4968,1480000.0,40000.0,25.709442,0.70984843,19.363823
4969,1560000.0,40000.0,25.094543,0.64636851,14.591261
4970,1640000.0,40000.0,24.731163,0.60135392,12.446101
4971,1720000.0,40000.0,24.596285,0.56989523,11.721703
4972,1800000.0,40000.0,24.597121,0.54596965,11.539162
4973,1880000.0,40000.0,24.651538,0.52547626,11.439594
4974,1960000.0,40000.0,24.710802,0.50641821,11.262227
4975,2040000.0,40000.0,24.754746,0.48815781,10.997165
4976,2120000.0,40000.0,24.779677,0.47066081,10.683234
4977,2200000.0,40000.0,24.788343,0.45403621,10.35816
4978,2280000.0,40000.0,24.784364,0.43834889,10.043788
4979,2360000.0,40000.0,24.770138,0.42358465,9.7478523
4980,2440000.0,40000.0,24.746687,0.40967855,9.4701323
4981,2520000.0,40000.0,24.714141,0.3965457,9.2075728
4982,2600000.0,40000.0,24.672277,0.38410424,8.9569319
4983,2680000.0,40000.0,24.620845,0.37228206,8.7157115
4984,2760000.0,40000.0,24.55972,0.36101938,8.4816356
4985,2840000.0,40000.0,24.488827,0.35026572,8.2530746
4986,2920000.0,40000.0,24.408353,0.33997747,8.0267055
4987,2956192.9,40000.0,24.36818,0.33546637,7.9259836
4988,3008852.4,40000.0,24.305552,0.32905337,7.7809646
4989,3085470.4,40000.0,24.206467,0.3200256,7.5764854
4990,3196947.2,40000.0,24.045931,0.30748446,7.2908501
4991,3359142.4,40000.0,23.777913,0.29037187,6.8978442
4992,3595131.4,40000.0,23.317348,0.26756473,6.3689867
4993,3938487.9,40000.0,22.507022,0.23808536,5.6852089
4994,4438061.0,40000.0,21.071984,0.20147198,4.8557757
4995,5164924.1,40000.0,18.567572,0.15839584,3.956368
4996,6222487.3,40000.0,14.431231,0.11112536,3.1373889
4997,7761208.6,40000.0,8.142618,0.062385037,2.5952709
4998,10000000.0,40000.0,0.0,0.0,2.4197904
5001,-10000000.0,120000.0,0.0,0.0,2.4197054
5002,-7761109.3,120000.0,-8.1408012,0.18710915,2.595097
5003,-6222352.8,120000.0,-14.426768,0.33327105,3.1368868
5004,-5164788.2,120000.0,-18.560317,0.47500504,3.9552504
5005,-4437939.7,120000.0,-21.062083,0.60413752,4.8538536
5006,-3938387.5,120000.0,-22.49477,0.71387367,5.6824324
5007,-3595052.6,120000.0,-23.303084,0.80220819,6.365416
5008,-3359083.6,120000.0,-23.761992,0.87053456,6.8935944
5009,-3196905.6,120000.0,-24.028694,0.92179093,7.2860523
5010,-3085443.1,120000.0,-24.188221,0.95934826,7.5712616
5011,-3008836.5,120000.0,-24.286552,0.98638041,7.7754182
5012,-2956185.9,120000.0,-24.348631,1.0055808,7.9201958
5013,-2920000.0,120000.0,-24.388411,1.0190858,8.0207441
5014,-2840000.0,120000.0,-24.467986,1.0498898,8.2467534
5015,-2760000.0,120000.0,-24.5379,1.0820825,8.4749442
5016,-2680000.0,120000.0,-24.597956,1.1157952,8.7086247
5017,-2600000.0,120000.0,-24.64821,1.1511761,8.9494009
5018,-2520000.0,120000.0,-24.688766,1.1884038,9.1994949
5019,-2440000.0,120000.0,-24.719852,1.2276896,9.4613148
5020,-2360000.0,120000.0,-24.741675,1.2692772,9.7379925
5021,-2280000.0,120000.0,-24.754114,1.3134169,10.032539
5022,-2200000.0,120000.0,-24.756214,1.3603088,10.345387
5023,-2120000.0,120000.0,-24.745712,1.4100077,10.669583
5024,-2040000.0,120000.0,-24.719139,1.4623509,10.984881
5025,-1960000.0,120000.0,-24.673725,1.5170425,11.255745
5026,-1880000.0,120000.0,-24.612548,1.5741804,11.444545
5027,-1800000.0,120000.0,-24.553959,1.6355275,11.557471
5028,-1720000.0,120000.0,-24.543229,1.706646,11.74009
5029,-1640000.0,120000.0,-24.658009,1.7990259,12.417898
5030,-1560000.0,120000.0,-24.988865,1.9298011,14.419101
5031,-1480000.0,120000.0,-25.566421,2.1136019,18.907518
5032,-1400000.0,120000.0,-26.208274,2.3412051,26.826121
5033,-1320000.0,120000.0,-26.292482,2.5397802,37.471684
5034,-1240000.0,120000.0,-24.557683,2.5338179,46.056884
5035,-1160000.0,120000.0,-19.189599,2.0352254,40.806054
5036,-1080000.0,120000.0,-8.6887174,0.78129864,1.9838499
5037,-1000000.0,120000.0,5.9584935,-1.1791553,-92.760369
5038,-920000.0,120000.0,20.110367,-3.1655191,-252.91136
5039,-840000.0,120000.0,28.894663,-4.4997337,-462.84522
5040,-760000.0,120000.0,31.257202,-5.0982734,-692.68251
5041,-680000.0,120000.0,29.165325,-5.1522998,-916.52851
5042,-600000.0,120000.0,24.979277,-4.9149641,-1118.9168
5043,-520000.0,120000.0,20.340177,-4.5848614,-1293.5773
5044,-440000.0,120000.0,16.056641,-4.2824726,-1439.6623
5045,-360000.0,120000.0,12.3583,-4.0546511,-1558.5633
5046,-280000.0,120000.0,9.1842328,-3.9061523,-1652.0451
5047,-200000.0,120000.0,6.3684327,-3.8138672,-1721.4426
5048,-120000.0,120000.0,3.7550367,-3.7550348,-1767.4657
5049,-40000.0,120000.0,1.2415597,-3.725685,-1790.4224
5050,40000.0,120000.0,-1.2415578,-3.725685,-1790.4224
5051,120000.0,120000.0,-3.7550348,-3.7550348,-1767.4657
5052,200000.0,120000.0,-6.3684308,-3.8138672,-1721.4426
5053,280000.0,120000.0,-9.1842309,-3.9061523,-1652.0451
5054,360000.0,120000.0,-12.358298,-4.0546511,-1558.5633
5055,440000.0,120000.0,-16.056639,-4.2824726,-1439.6623
5056,520000.0,120000.0,-20.340175,-4.5848614,-1293.5773
5057,600000.0,120000.0,-24.979275,-4.9149641,-1118.9168
5058,680000.0,120000.0,-29.165323,-5.1522998,-916.52851
5059,760000.0,120000.0,-31.2572,-5.0982734,-692.68251
5060,840000.0,120000.0,-28.894662,-4.4997337,-462.84522
5061,920000.0,120000.0,-20.110365,-3.1655191,-252.91136
5062,1000000.0,120000.0,-5.9584918,-1.1791553,-92.760369
5063,1080000.0,120000.0,8.6887191,0.78129863,1.9838495
5064,1160000.0,120000.0,19.189601,2.0352254,40.806053
5065,1240000.0,120000.0,24.557684,2.5338178,46.056883
5066,1320000.0,120000.0,26.292483,2.5397802,37.471683
5067,1400000.0,120000.0,26.208276,2.3412051,26.82612
5068,1480000.0,120000.0,25.566423,2.1136019,18.907518
5069,1560000.0,120000.0,24.988867,1.9298011,14.4191
5070,1640000.0,120000.0,24.658011,1.7990258,12.417897
5071,1720000.0,120000.0,24.54323,1.706646,11.740089
5072,1800000.0,120000.0,24.55396,1.6355274,11.55747
5073,1880000.0,120000.0,24.612549,1.5741804,11.444544
5074,1960000.0,120000.0,24.673726,1.5170425,11.255744
5075,2040000.0,120000.0,24.71914,1.4623509,10.98488
5076,2120000.0,120000.0,24.745713,1.4100077,10.669582
5077,2200000.0,120000.0,24.756215,1.3603087,10.345386
5078,2280000.0,120000.0,24.754114,1.3134169,10.032538
5079,2360000.0,120000.0,24.741675,1.2692772,9.7379915
5080,2440000.0,120000.0,24.719853,1.2276896,9.4613136
5081,2520000.0,120000.0,24.688766,1.1884038,9.1994937
5082,2600000.0,120000.0,24.64821,1.1511761,8.9493995
5083,2680000.0,120000.0,24.597956,1.1157952,8.7086231
5084,2760000.0,120000.0,24.5379,1.0820825,8.4749423
5085,2840000.0,120000.0,24.467985,1.0498898,8.2467513
5086,2920000.0,120000.0,24.38841,1.0190858,8.0207422
5087,2956192.9,120000.0,24.348622,1.0055783,7.9201747
5088,3008852.4,120000.0,24.286532,0.9863747,7.7753735
5089,3085470.4,120000.0,24.188183,0.95933882,7.571189
5090,3196947.2,120000.0,24.02863,0.92177732,7.2859481
5091,3359142.4,120000.0,23.761886,0.87051671,6.893457
5092,3595131.4,120000.0,23.302915,0.80218658,6.3652493
5093,3938487.9,120000.0,22.494507,0.71384962,5.682249
5094,4438061.0,120000.0,21.061698,0.60411336,4.8536781
5095,5164924.1,120000.0,18.559808,0.47498389,3.9551153
5096,6222487.3,120000.0,14.426213,0.33325595,3.1368158
5097,7761208.6,120000.0,8.1403992,0.1871011,2.5950827
5098,10000000.0,120000.0,0.0,0.0,2.4197101
5101,-10000000.0,200000.0,0.0,0.0,2.4195448
5102,-7761109.3,200000.0,-8.1363662,0.31166235,2.5947208
5103,-6222352.8,200000.0,-14.416739,0.55505202,3.1357419
5104,-5164788.2,200000.0,-18.544804,0.79099298,3.952748
5105,-4437939.7,200000.0,-21.041537,1.0058871,4.8496643
5106,-3938387.5,200000.0,-22.469778,1.1884355,5.6765219
5107,-3595052.6,200000.0,-23.274269,1.3353244,6.357954
5108,-3359083.6,200000.0,-23.730004,1.448899,6.8848365
5109,-3196905.6,200000.0,-23.994172,1.5340704,7.276268
5110,-3085443.1,200000.0,-24.151745,1.5964611,7.5606912
5111,-3008836.5,200000.0,-24.248614,1.6413572,7.7642608
5112,-2956185.9,200000.0,-24.309625,1.6732408,7.9086045
5113,-2920000.0,200000.0,-24.348639,1.6956641,8.0088452
5114,-2840000.0,200000.0,-24.426429,1.7468015,8.2341365
5115,-2760000.0,200000.0,-24.494402,1.8002317,8.4615884
5116,-2680000.0,200000.0,-24.552335,1.8561685,8.6944798
5117,-2600000.0,200000.0,-24.600254,1.9148548,8.9343717
5118,-2520000.0,200000.0,-24.638223,1.9765797,9.1833857
5119,-2440000.0,200000.0,-24.666422,2.0416859,9.4437623
5120,-2360000.0,200000.0,-24.685027,2.1105664,9.7184277
5121,-2280000.0,200000.0,-24.693935,2.1836316,10.010301
5122,-2200000.0,200000.0,-24.692306,2.2612224,10.320191
5123,-2120000.0,200000.0,-24.678116,2.3434751,10.642545
5124,-2040000.0,200000.0,-24.648178,2.4302052,10.960025
5125,-1960000.0,200000.0,-24.599694,2.5210226,11.241126
5126,-1880000.0,200000.0,-24.534665,2.6160686,11.450586
5127,-1800000.0,200000.0,-24.468207,2.717845,11.588321
5128,-1720000.0,200000.0,-24.439332,2.8343306,11.773006
5129,-1640000.0,200000.0,-24.517394,2.9822575,12.370117
5130,-1560000.0,200000.0,-24.788186,3.1872749,14.114594
5131,-1480000.0,200000.0,-25.294273,3.4733076,18.085855
5132,-1400000.0,200000.0,-25.902656,3.8333232,25.266748
5133,-1320000.0,200000.0,-26.097371,4.1718228,35.339681
5134,-1240000.0,200000.0,-24.768955,4.2423297,44.484382
5135,-1160000.0,200000.0,-20.218596,3.6093672,42.58008
5136,-1080000.0,200000.0,-10.804006,1.8127871,11.558453
5137,-1000000.0,200000.0,3.2016277,-1.2183068,-70.848788
5138,-920000.0,200000.0,17.735424,-4.5614221,-218.04461
5139,-840000.0,200000.0,27.497066,-7.0692225,-418.64176
5140,-760000.0,200000.0,30.771227,-8.3757855,-643.52574
5141,-680000.0,200000.0,29.282123,-8.6674932,-865.89566
5142,-600000.0,200000.0,25.371726,-8.3682404,-1068.7784
5143,-520000.0,200000.0,20.77653,-7.8491971,-1244.652
5144,-440000.0,200000.0,16.422635,-7.3392173,-1391.9143
5145,-360000.0,200000.0,12.620821,-6.9333304,-1511.6718
5146,-280000.0,200000.0,9.3521891,-6.6490748,-1605.652
5147,-200000.0,200000.0,6.4710973,-6.4710954,-1675.2915
5148,-120000.0,200000.0,3.8138691,-6.3684308,-1721.4426
5149,-40000.0,200000.0,1.2611192,-6.3201501,-1744.4597
5150,40000.0,200000.0,-1.2611172,-6.3201502,-1744.4597
5151,120000.0,200000.0,-3.8138672,-6.3684308,-1721.4426
5152,200000.0,200000.0,-6.4710954,-6.4710954,-1675.2915
5153,280000.0,200000.0,-9.3521872,-6.6490748,-1605.652
5154,360000.0,200000.0,-12.620819,-6.9333304,-1511.6718
5155,440000.0,200000.0,-16.422633,-7.3392173,-1391.9143
5156,520000.0,200000.0,-20.776529,-7.8491971,-1244.652
5157,600000.0,200000.0,-25.371724,-8.3682404,-1068.7784
5158,680000.0,200000.0,-29.282121,-8.6674933,-865.89566
5159,760000.0,200000.0,-30.771225,-8.3757855,-643.52574
5160,840000.0,200000.0,-27.497064,-7.0692225,-418.64176
5161,920000.0,200000.0,-17.735422,-4.5614222,-218.04461
5162,1000000.0,200000.0,-3.201626,-1.2183068,-70.848788
5163,1080000.0,200000.0,10.804007,1.8127871,11.558452
5164,1160000.0,200000.0,20.218598,3.6093671,42.580079
5165,1240000.0,200000.0,24.768957,4.2423296,44.484381
5166,1320000.0,200000.0,26.097373,4.1718227,35.33968
5167,1400000.0,200000.0,25.902657,3.8333231,25.266747
5168,1480000.0,200000.0,25.294274,3.4733076,18.085855
5169,1560000.0,200000.0,24.788187,3.1872749,14.114594
5170,1640000.0,200000.0,24.517396,2.9822574,12.370116
5171,1720000.0,200000.0,24.439333,2.8343306,11.773005
5172,1800000.0,200000.0,24.468208,2.717845,11.58832
5173,1880000.0,200000.0,24.534666,2.6160686,11.450585
5174,1960000.0,200000.0,24.599695,2.5210226,11.241125
5175,2040000.0,200000.0,24.648179,2.4302052,10.960025
5176,2120000.0,200000.0,24.678117,2.3434751,10.642544
5177,2200000.0,200000.0,24.692307,2.2612223,10.32019
5178,2280000.0,200000.0,24.693936,2.1836316,10.0103
5179,2360000.0,200000.0,24.685028,2.1105664,9.7184266
5180,2440000.0,200000.0,24.666422,2.0416859,9.4437612
5181,2520000.0,200000.0,24.638223,1.9765797,9.1833845
5182,2600000.0,200000.0,24.600254,1.9148548,8.9343703
5183,2680000.0,200000.0,24.552335,1.8561685,8.6944782
5184,2760000.0,200000.0,24.494402,1.8002318,8.4615866
5185,2840000.0,200000.0,24.426429,1.7468016,8.2341344
5186,2920000.0,200000.0,24.348638,1.6956641,8.0088433
5187,2956192.9,200000.0,24.309616,1.6732366,7.9085835
5188,3008852.4,200000.0,24.248594,1.6413477,7.7642163
5189,3085470.4,200000.0,24.151707,1.5964454,7.5606188
5190,3196947.2,200000.0,23.994108,1.5340478,7.276164
5191,3359142.4,200000.0,23.729899,1.4488694,6.8846995
5192,3595131.4,200000.0,23.274101,1.3352885,6.3577876
5193,3938487.9,200000.0,22.469517,1.1883956,5.6763388
5194,4438061.0,200000.0,21.041153,1.0058469,4.8494891
5195,5164924.1,200000.0,18.544296,0.79095778,3.9526131
5196,6222487.3,200000.0,14.416185,0.55502689,3.135671
5197,7761208.6,200000.0,8.1359645,0.31164894,2.5947065
5198,10000000.0,200000.0,0.0,0.0,2.4195495
5201,-10000000.0,280000.0,0.0,0.0,2.419304
5202,-7761109.3,280000.0,-8.1297209,0.43593854,2.594157
5203,-6222352.8,280000.0,-14.401717,0.77623232,3.1340276
5204,-5164788.2,280000.0,-18.521574,1.1059603,3.9490024
5205,-4437939.7,280000.0,-21.010782,1.4061272,4.8433957
5206,-3938387.5,280000.0,-22.432388,1.6609733,5.66768
5207,-3595052.6,280000.0,-23.231181,1.865917,6.3467939
5208,-3359083.6,280000.0,-23.682193,2.0242896,6.8717415
5209,-3196905.6,280000.0,-23.94259,2.1429961,7.261641
5210,-3085443.1,280000.0,-24.097261,2.2299157,7.5448919
5211,-3008836.5,280000.0,-24.191961,2.2924424,7.7475865
5212,-2956185.9,280000.0,-24.251387,2.3368356,7.8912838
5213,-2920000.0,280000.0,-24.289265,2.368051,7.9910659
5214,-2840000.0,280000.0,-24.36441,2.4392226,8.2152849
5215,-2760000.0,280000.0,-24.429504,2.5135572,8.4416319
5216,-2680000.0,280000.0,-24.484297,2.5913473,8.6733429
5217,-2600000.0,280000.0,-24.528764,2.6729217,8.9119179
5218,-2520000.0,280000.0,-24.562915,2.7586711,9.1593436
5219,-2440000.0,280000.0,-24.586865,2.8490538,9.4176375
5220,-2360000.0,280000.0,-24.600742,2.944597,9.6894481
5221,-2280000.0,280000.0,-24.604455,3.0458579,9.9775543
5222,-2200000.0,280000.0,-24.597302,3.1533277,10.283215
5223,-2120000.0,280000.0,-24.577561,3.2672711,10.602629
5224,-2040000.0,280000.0,-24.542407,3.3875862,10.922175
5225,-1960000.0,280000.0,-24.489047,3.5139067,11.215621
5226,-1880000.0,280000.0,-24.41819,3.6464015,11.45118
5227,-1800000.0,280000.0,-24.340948,3.787818,11.621745
5228,-1720000.0,280000.0,-24.288414,3.9470657,11.81327
5229,-1640000.0,280000.0,-24.318972,4.1433207,12.315782
5230,-1560000.0,280000.0,-24.510751,4.407112,13.742637
5231,-1480000.0,280000.0,-24.917698,4.7704959,17.050987
5232,-1400000.0,280000.0,-25.463502,5.2358714,23.237366
5233,-1320000.0,280000.0,-25.762208,5.7128436,32.407823
5234,-1240000.0,280000.0,-24.908439,5.9343312,41.912851
5235,-1160000.0,280000.0,-21.399057,5.3922798,43.790319
5236,-1080000.0,280000.0,-13.515103,3.4456063,22.510316
5237,-1000000.0,280000.0,-0.71397795,-0.22911104,-43.225158
5238,-920000.0,280000.0,13.921309,-4.8900905,-170.92545
5239,-840000.0,280000.0,24.929509,-8.934061,-355.6318
5240,-760000.0,280000.0,29.66139,-11.333881,-571.13688
5241,-680000.0,280000.0,29.227971,-12.171853,-789.95907
5242,-600000.0,280000.0,25.851255,-12.011183,-992.87312
5243,-520000.0,280000.0,21.403808,-11.398392,-1170.299
5244,-440000.0,280000.0,16.990528,-10.698932,-1319.343
5245,-360000.0,280000.0,13.055685,-10.096683,-1440.5346
5246,-280000.0,280000.0,9.6482422,-9.6482403,-1535.4777
